date;range_high;range_low;range_high_body;range_low_body;range_open;range_close;greenbox;range_size;session_high;session_low;session_body_high;session_body_low;session_close;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;upday;range_holds;close_outside_range;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_range;expansion_window;retracement_window;day_open;ny_true_open;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_size_prev;range_multiplier
2008-01-01;1.9862;1.98464;1.98608;1.98502;1.98608;1.98502;false;0.00156;1.98531;1.98418;1.98518;1.98422;1.98507;false;true;false;true;true;true;true;;1199147400000000;1199147400000000;09:30 - 09:45;false;true;false;;;1.98422;1.98531;1.98503;1.98422;1199148300000000;1199148300000000;true;09:45 - 10:00;09:45 - 10:00;1.98608;1.9849;false;true;-0.2;-0.7;0.2;0.0;-0.3;0.4;0.9;0.2;0.2;-0.3;0.4;;Weak Downtrend;false;false;0.00138;1.1
2008-01-02;1.98945;1.9858;1.9892;1.986;1.9892;1.986;false;0.00365;1.98905;1.98155;1.9884;1.98215;1.9884;false;true;false;true;true;true;true;;1199233800000000;1199233800000000;09:30 - 09:45;false;true;false;;;1.98155;1.98905;1.9852;1.98155;1199234700000000;1199239200000000;false;11:00 - 11:15;09:45 - 10:00;1.98725;1.987;false;false;-1.1;-1.3;-0.2;-0.3;-1.2;0.8;0.9;0.0;0.7;-1.2;0.8;Strong Uptrend;Weak Downtrend;true;true;0.00515;0.7
2008-01-03;1.98265;1.9806;1.9825;1.9809;1.9816;1.98235;true;0.00205;1.9838;1.9797;1.9832;1.9801;1.98265;true;true;true;true;true;false;false;1199333700000000;1199322000000000;1199322000000000;10:00 - 10:15;false;false;false;1.98195;1.9828;1.9797;1.9838;1.9804;1.9797;1199322900000000;1199322900000000;false;10:15 - 10:30;10:15 - 10:30;1.9817;1.98275;false;false;-0.4;-0.7;-0.1;-0.4;-0.5;1.5;0.4;0.8;1.0;-0.5;1.5;Medium Uptrend;Medium Downtrend;false;true;0.00475;0.4
2008-01-04;1.9739;1.9715;1.97365;1.9725;1.97265;1.9725;false;0.0024;1.97355;1.97075;1.9733;1.9712;1.9718;false;true;false;true;true;true;true;;1199406600000000;1199406600000000;09:30 - 09:45;false;true;false;;;1.97075;1.97355;1.97355;1.97075;1199412000000000;1199421900000000;true;13:45 - 14:00;11:00 - 11:15;1.97365;1.97135;true;false;-0.3;-1.5;0.8;0.9;-0.4;0.8;0.4;0.4;0.1;-0.4;0.8;Medium Downtrend;Medium Uptrend;false;true;0.00885;0.3
2008-01-07;1.9723;1.9709;1.97205;1.971;1.97205;1.97185;false;0.0014;1.97215;1.9681;1.9718;1.9685;1.97035;false;true;false;true;true;true;true;;1199668500000000;1199668500000000;10:15 - 10:30;false;true;true;1.971;1.97205;1.9681;1.9717;1.9717;1.9681;1199670300000000;1199673900000000;true;11:45 - 12:00;10:45 - 11:00;1.9717;1.97015;true;false;-2.0;-2.7;0.5;0.6;-2.1;0.5;0.8;0.6;-0.4;-2.1;0.8;Medium Downtrend;Medium Uptrend;true;false;0.0022;0.6
2008-01-08;1.96855;1.9664;1.96775;1.9666;1.96765;1.967;false;0.00215;1.97265;1.96695;1.97215;1.967;1.9717;true;false;true;false;true;true;true;1199752200000000;;1199752200000000;09:30 - 09:45;true;true;true;;;1.9675;1.97265;1.9675;1.97265;1199755800000000;1199762100000000;true;12:15 - 12:30;10:30 - 10:45;1.9666;1.97085;true;false;2.9;5.2;0.6;0.8;3.0;0.6;0.6;0.3;2.5;0.3;3.0;Strong Downtrend;Medium Downtrend;false;true;0.00335;0.6
2008-01-09;1.97325;1.97115;1.9732;1.97135;1.9732;1.97275;false;0.0021;1.97625;1.9722;1.97605;1.9726;1.9753;true;false;true;false;true;true;true;1199839500000000;;1199839500000000;09:45 - 10:00;true;true;true;1.97235;1.97315;1.9722;1.97625;1.9722;1.97625;1199841300000000;1199851200000000;true;13:00 - 13:15;10:15 - 10:30;1.9714;1.9758;true;false;2.4;2.6;0.5;0.5;2.5;0.5;1.0;0.8;2.0;0.5;2.5;Strong Downtrend;Strong Downtrend;false;true;0.0025;0.8
2008-01-10;1.9585;1.9565;1.9582;1.9569;1.9574;1.9582;true;0.002;1.95895;1.9555;1.95855;1.95565;1.9562;true;true;true;true;true;false;false;;1199938500000000;1199938500000000;13:15 - 13:30;false;true;true;1.95685;1.95895;1.9556;1.95665;1.95635;1.9556;1199939400000000;1199939400000000;false;13:30 - 13:45;13:30 - 13:45;1.9573;1.95575;true;false;-0.4;-1.0;-0.1;-0.5;-0.5;0.0;0.4;0.8;-0.2;-0.5;1.2;Medium Downtrend;Weak Uptrend;true;true;0.0067;0.3
2008-01-11;1.96185;1.96015;1.96165;1.96055;1.96165;1.96075;false;0.0017;1.96355;1.9605;1.96275;1.96065;1.9615;true;false;true;false;true;true;true;1200019500000000;;1200019500000000;11:45 - 12:00;true;true;false;1.9605;1.96165;1.96125;1.96355;1.9617;1.96355;1200021300000000;1200023100000000;true;12:45 - 13:00;12:15 - 12:30;1.96125;1.96185;false;false;1.9;2.7;1.0;1.1;2.0;0.7;0.9;0.4;0.8;0.3;2.0;Contraction;Strong Uptrend;true;false;0.00315;0.5
2008-01-14;1.95955;1.95769;1.9592;1.9588;1.95881;1.9591;true;0.00186;1.9598;1.9576;1.95945;1.95775;1.95945;true;true;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;1.9588;1.95895;true;false;;;;;;;0.6;0.7;0.9;-0.1;1.1;Contraction;Strong Downtrend;false;true;0.00225;0.8
